time,date,text,current_date
00:04:36,1718267665.0,《金 屋 藏 缸》,2024-06-13 16:34:25
00:04:32,1718267640.0,《胖头鱼》,2024-06-13 16:34:00
00:40:56,1718270685.0,高斯在这里起到一个安抚情绪地作用,2024-06-13 17:24:45
00:40:53,1718270478.0,第一次听海皇叫马浩宁的全名 ！！!!!!!!,2024-06-13 17:21:18
00:33:28,1718297413.0,那些电影里关于奔跑的镜头:,2024-06-14 00:50:13
00:01:03,1718276226.0,跨越4年的熟悉的开头,2024-06-13 18:57:06
00:11:59,1718268175.0,《平时待你们也不薄》,2024-06-13 16:42:55
00:24:52,1718270074.0,东汉末年，宦官当政,2024-06-13 17:14:34
00:48:50,1718271353.0,《一只蚊子刷600次不就好了吗》,2024-06-13 17:35:53
00:45:18,1718290843.0,要不说马哥能当老板呢 深谋远虑啊,2024-06-13 23:00:43
00:21:59,1718288725.0,短短眼神好智慧,2024-06-13 22:25:25
00:17:30,1718269286.0,《八点了》,2024-06-13 17:01:26
00:20:21,1718268673.0,贵妃の笑,2024-06-13 16:51:13
00:13:46,1718268052.0,羊头人：行行行 羊村见,2024-06-13 16:40:52
00:29:53,1718288099.0,我将把我的一生奉献给世界上最伟大的事业——为了潮晟解放而斗争（bushi,2024-06-13 22:14:59
00:29:54,1718270224.0,海皇：他们喊着羁绊啊友情啊什么的就冲过来了,2024-06-13 17:17:04
00:01:35,1718273201.0,这段真好，感觉马哥慢慢度过瓶颈期了,2024-06-13 18:06:41
00:01:32,1718267862.0,第二季是指之前篡位过的人都重新篡一遍嘛,2024-06-13 16:37:42
00:18:46,1718268397.0,《会还在开》,2024-06-13 16:46:37
00:09:37,1718267991.0,撒旦背上纹个贾庆doge,2024-06-13 16:39:51
00:20:29,1718296364.0,《斯人音效》,2024-06-14 00:32:44
00:39:48,1718269685.0,小斯起到一个安抚情绪的作用（bushi）,2024-06-13 17:08:05
00:13:14,1718268187.0,预言一下，下一次睡这上面的应该是皇哥,2024-06-13 16:43:07
00:39:44,1718270245.0,高斯起一个安抚情绪的作用是吧,2024-06-13 17:17:25
00:37:10,1718283967.0,《乐高》,2024-06-13 21:06:07
00:35:15,1718289209.0,<老師說話不能插嘴 但老師問問題得回答>wwwww,2024-06-13 22:33:29
00:45:53,1718282352.0,《班车回潮》,2024-06-13 20:39:12
00:45:52,1718271235.0,嘿！路上碰见一辆野生的班车你说巧不巧嘿！,2024-06-13 17:33:55
00:23:29,1718287987.0,<公公的判斷>,2024-06-13 22:13:07
00:20:28,1718268196.0,《高斯の嘲笑》,2024-06-13 16:43:16
00:40:07,1718270525.0,马哥→马子→小马,2024-06-13 17:22:05
00:15:27,1718270568.0,小潮：一个很心酸的梦,2024-06-13 17:22:48
00:45:02,1718270071.0,再来个反转：小傲也开反了方向开到福建去了,2024-06-13 17:14:31
00:27:20,1718276417.0,《王侯将相，宁有种乎!》,2024-06-13 19:00:17
00:27:19,1718269191.0,全世界的工人们，联合起来（不是,2024-06-13 16:59:51
00:06:32,1718267656.0,原来小傲体格子比海皇还壮,2024-06-13 16:34:16
00:40:21,1718269435.0,“不知道”,2024-06-13 17:03:55
00:07:27,1718267838.0,阮阮大胆发言哈哈哈哈哈,2024-06-13 16:37:18
00:06:58,1718276925.0,《班主任杜海皇和他的学生》,2024-06-13 19:08:45
00:06:53,1718267619.0,《 狗 喊 捉 狗 》,2024-06-13 16:33:39
00:44:40,1718281168.0,《我们肯定不开这车》,2024-06-13 20:19:28
00:45:59,1718323494.0,《猜猜我是谁》,2024-06-14 08:04:54
00:23:30,1718268371.0,嫌犯只需要似就行了，而皇上需要考虑的就多了,2024-06-13 16:46:11
00:39:39,1718270185.0,斯の安慰,2024-06-13 17:16:25
00:26:10,1718269815.0,《大清科技》,2024-06-13 17:10:15
00:26:08,1718268823.0,大清手机,2024-06-13 16:53:43
00:40:21,1718270636.0,如果不开去嘉兴是不是就是整蛊小傲哈哈哈哈哈,2024-06-13 17:23:56
00:19:29,1718268630.0,小马：你是老板还是我是老板,2024-06-13 16:50:30
00:17:47,1718267964.0,我怎么感觉这集在哪里见过（）,2024-06-13 16:39:24
00:17:49,1718268436.0,高斯小伙立正了,2024-06-13 16:47:16
00:19:49,1718270439.0,《毕 生 所 学》,2024-06-13 17:20:39
00:22:55,1718268618.0,我以为要说高斯以后会成为数学家作贡献所以不能斩hhh,2024-06-13 16:50:18
00:18:37,1718268444.0,《温水》,2024-06-13 16:47:24
00:01:47,1718267697.0,我们在一起，就是～向往的生活～,2024-06-13 16:34:57
00:46:41,1718269851.0,《加98》,2024-06-13 17:10:51
00:05:36,1718267601.0,《牛郎和织女》,2024-06-13 16:33:21
00:00:53,1718267458.0,《小潮：神经》,2024-06-13 16:30:58
00:05:11,1718289511.0,牛潮与织皇的故事,2024-06-13 22:38:31
00:11:33,1718270618.0,《沉沦的信号发射器》回归了！！！！,2024-06-13 17:23:38
00:18:24,1718268414.0,《小狗疯了》,2024-06-13 16:46:54
00:17:20,1718268172.0,耗子（幻听）,2024-06-13 16:42:52
